,source_id,TIC,N_sectors,ra,ra_error,dec,dec_error,l,b,ecl_lon,ecl_lat,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,radial_velocity,radial_velocity_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,hmag,jmag,kmag,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,A_K,numax_COR,numax_err_COR,dnu_COR,dnu_err_COR,numax_BHM,numax_err_BHM,dnu_BHM,dnu_err_BHM,numax_A2Z,numax_err_A2Z,dnu_A2Z,dnu_err_A2Z,mean_numax,mean_numax_err,mean_dnu,mean_dnu_err,N_pipelines_mean,seismic_param_gold,logg_HERMES,e_logg_HERMES,Teff_SKYMAPPER,e_Teff_SKYMAPPER,feh_SKYMAPPER,e_feh_SKYMAPPER,ecc_MB2018,ecc_err_MB2018,rperi_MB2018,rperi_err_MB2018,rap_MB2018,rap_err_MB2018,zmax_MB2018,zmax_err_MB2018,APOGEE_ID_APOGEE,FE_H_APOGEE,FE_H_ERR_APOGEE,MG_FE_APOGEE,MG_FE_ERR_APOGEE,LOGG_APOGEE,LOGG_ERR_APOGEE,TEFF_APOGEE,TEFF_ERR_APOGEE,age_PARAM_BHM,age_68L_PARAM_BHM,age_68U_PARAM_BHM,mass_PARAM_BHM,mass_68L_PARAM_BHM,mass_68U_PARAM_BHM,rad_PARAM_BHM,rad_68L_PARAM_BHM,rad_68U_PARAM_BHM,CHI2_gof_PARAM_BHM,mbol_PARAM_BHM_NO_L,mbol_68L_PARAM_BHM_NO_L,mbol_68U_PARAM_BHM_NO_L,age_APO_PARAM_BHM,age_68L_APO_PARAM_BHM,age_68U_APO_PARAM_BHM,mass_APO_PARAM_BHM,mass_68L_APO_PARAM_BHM,mass_68U_APO_PARAM_BHM,rad_APO_PARAM_BHM,rad_68L_APO_PARAM_BHM,rad_68U_APO_PARAM_BHM,CHI2_gof_APO_PARAM_BHM,luminosity_BHM,luminosity_68U_BHM,luminosity_68L_BHM,luminosity_COR,luminosity_68U_COR,luminosity_68L_COR,luminosity_A2Z,luminosity_68U_A2Z,luminosity_68L_A2Z,luminosity_HERMES,luminosity_68L_HERMES,luminosity_68U_HERMES,luminosity_GAIA,luminosity_68L_GAIA,luminosity_68U_GAIA,luminosity_APO_GAIA,luminosity_68L_APO_GAIA,luminosity_68U_APO_GAIA,evstate_MV,evstate_agreement_MV,lum_flag_BHM,lum_flag_COR,lum_flag_A2Z,numax_dnu_consistent,numax_predicted,numax_predicted_err
12138,5286627351468587776,167699081,13,103.11815074373123,0.022217690386816754,-62.391402975113714,0.019048778775544162,272.52290123598533,-23.715827450929133,149.6406486516307,-82.99851520455631,0.8376318630900952,0.020969586109758572,-5.059283444626402,0.05008088295870969,2.6280231201129305,0.038352690431114826,17.085159695445075,0.25298289562901216,0.04877966642379761,-0.012160548008978367,-0.38024911284446716,0.0008566011674702168,0.40372803807258606,-0.02548161707818508,-0.09181924164295197,0.07524624466896057,0.14574426412582397,-0.1998990923166275,8.838000297546387,9.395999908447266,8.694000244140625,10.969501495361328,11.552865028381348,10.275614738464355,0.035661889074734714,38.08,0.9,4.233,0.033,37.48,1.755,4.19139,0.0750558,37.86,3.36,4.21,0.22,37.80666732788086,3.896103858947754,4.211463451385498,0.23478154838085175,3,1,-9999.0,-9999.0,4790,135,-0.16099999845027924,0.16500000655651093,0.1259074777632761,0.002151975051230638,7.9882882057319655,0.003815008625311922,10.286272013821144,0.04548488298658615,0.7599598541456729,0.028239234063578145,--,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,4.660405,3.825661,5.638053,1.215932,1.135035,1.305854,10.686463,10.475008,10.912105,0.87749,0.377687,0.25886,0.488535,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,60.05964137107731,72.23378224264583,49.87352494271204,59.566931501080276,69.08030822455774,51.9403319590972,61.480851499655216,81.1154846611602,43.50977134901092,-9999.0,-9999.0,-9999.0,58.6619429977323,53.74498415117649,63.91111396722302,-9999.0,-9999.0,-9999.0,-1,0,1,1,1,1,25.081291815828695,2.8570053368199773
4417,5286663459256727936,167887927,11,105.10689263684579,0.020606261925895174,-63.374522307055045,0.02358702180958028,273.8035606219858,-23.078258768284616,160.49540465345078,-82.8822102043519,1.2439275432820756,0.021689653693302145,-3.689413141960274,0.04734113471893421,21.65964714303176,0.04330234265655914,50.234017594401095,0.2210686073691483,-0.02503778599202633,0.0030683823861181736,-0.2713421583175659,0.057809457182884216,0.3375808000564575,0.12002337723970413,-0.3989168107509613,0.16939595341682434,-0.14484916627407074,-0.04631144553422928,7.9029998779296875,8.432999610900879,7.76200008392334,10.032718658447266,10.613251686096191,9.34937572479248,0.03270243180291016,48.54,1.01,4.974,0.014,47.79,2.7,4.91595,0.0753495,48.76,2.55,4.89,0.16,48.36333465576172,3.8487141132354736,4.926650047302246,0.1774078607559204,3,1,2.6756187653854897,0.11114330308633473,4761,161,0.20200000703334808,0.17000000178813934,0.20472552485284462,0.003133075958332829,5.93891312110926,0.015717465886668336,8.994820177611773,0.038646822802434144,0.3274055922904131,0.0067130269339226445,--,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.969891,1.759673,2.102157,1.702212,1.647984,1.790836,10.884865,10.763206,11.100909,0.32198,0.392343,0.306173,0.774202,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,50.506170870756485,63.138111148092236,38.88978053276066,50.09514492302792,59.34521679675786,42.524666778263786,53.59514453451196,68.08604024830697,41.10806297138404,57.83444317514878,52.988700509813526,65.15507931407569,61.69651013113679,56.255890684432124,67.01156126923219,-9999.0,-9999.0,-9999.0,-1,0,1,1,1,1,23.773718746869157,2.537193599799405
12122,5286685247627959936,167811654,12,104.95850326176641,0.02916473728969509,-63.099920807389616,0.029030815623035985,273.4964301801559,-23.072570990686458,158.37391203577184,-82.78311818690696,1.0110320004573217,0.02694195818504767,-4.749322807112051,0.06095172943765277,8.028456161154514,0.05025026778305532,-10.669913676349282,1.8403583575313305,0.1317945271730423,-0.20619963109493256,-0.6320170760154724,-0.175911545753479,0.37704116106033325,-0.07535332441329956,-0.5023960471153259,0.3187040388584137,-0.19572192430496216,0.18107952177524567,8.61400032043457,9.11400032043457,8.447999954223633,10.616532325744629,11.139646530151367,9.965408325195312,0.03267389462031196,52.07,0.99,4.815,0.018,48.48,2.91,4.86892,0.0477295,46.44,5.98,5.32,0.86,48.996665954589844,6.723733901977539,5.001306533813477,0.8615115284919739,3,1,2.612122415474019,0.114385982334061,4926,134,-0.7409999966621399,0.17499999701976776,0.20063803877162312,0.008103313493546552,8.12635688949589,0.001212912345072148,12.204634487833667,0.2079759636469758,0.5231570521538744,0.017998769000790116,--,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,2.715777,2.003174,3.636114,1.324282,1.201646,1.461242,9.834785,9.505701,10.182658,2.14231,0.186364,0.035654,0.496179,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,61.71246875066849,76.1025583087213,52.57995609594448,76.14386990618391,87.89353379447518,65.23589897242019,37.17448277844963,79.18307869720387,19.980310518680874,53.04553019770344,47.988085023912404,59.2242824042832,54.58665299160103,50.134069500303525,59.35120291544782,-9999.0,-9999.0,-9999.0,-1,0,1,0,0,1,29.657540721987743,3.9171727288043243
4574,5286690328572119168,167895212,12,105.56353359677652,0.022098349263422124,-62.964383343332194,0.022874480556691217,273.4319898415899,-22.772356573493266,158.74642169398035,-82.48084321344209,0.9125304723258816,0.02474973609125269,1.3308071605496457,0.04349299314023063,-2.495087128589582,0.04481326541923218,1.6281301325389035,0.23098037822640502,0.003416630206629634,0.301146000623703,-0.05304747447371483,0.02891634777188301,0.31631267070770264,0.1465005874633789,-0.14307615160942078,0.2990751266479492,-0.09034393727779388,-0.1346052587032318,7.676000118255615,8.364999771118164,7.466000080108643,10.4368314743042,11.261724472045898,9.578727722167969,0.036292746900497413,11.68,0.35,1.718,0.003,11.93,0.55,1.71978,0.105313,11.37,0.86,1.34,0.57,11.65999984741211,1.079166293144226,1.5925933122634888,0.5796549320220947,3,1,-9999.0,-9999.0,4147,127,0.29600000381469727,0.16300000250339508,0.215204414796338,0.003136754946821113,7.332802648861849,0.020915483061562323,11.356329144484725,0.04370729082393332,0.5588051781288907,0.015529855345558452,--,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,8.125911,5.929823,11.056319,1.125164,1.027537,1.239358,18.557467,17.805364,19.340154,0.62525,-0.207318,-0.527424,-0.027787,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,104.45575766599598,139.72174054658825,78.8557014964482,98.55426921753232,115.38979679404586,84.44919416430024,234.92791879222534,2038.041869014845,54.69264140832445,-9999.0,-9999.0,-9999.0,107.36126061256492,97.88455333592896,119.4411149886727,-9999.0,-9999.0,-9999.0,-1,0,1,1,0,1,8.25970928779767,0.9241907409819579
4586,5286835021727316608,349056338,12,107.39907572994663,0.01868921914515949,-62.15222257463673,0.021613716128617382,272.84662455721264,-21.732424245476274,157.71070093194604,-81.31732714822593,0.9137181174980034,0.020929239044388533,-3.0825656955247656,0.04176388087476146,12.53253724303095,0.04942114771621881,9.742760894551278,0.4070583034986361,-0.05707899108529091,0.1989075094461441,-0.11292605847120285,0.0904313176870346,0.22580479085445404,0.04700572416186333,-0.04574522003531456,-0.01562868244946003,0.1772046834230423,-0.32262569665908813,7.849999904632568,8.519000053405762,7.681000232696533,10.308830261230469,10.977282524108887,9.551592826843262,0.04820313012086461,20.16,0.5,2.484,0.006,20.79,0.924999,2.51373,0.0775781,20.29,1.35,2.52,0.09,20.413333892822266,1.7111759185791016,2.5059099197387695,0.11897210776805878,3,1,-9999.0,-9999.0,4524,140,-0.3109999895095825,0.16300000250339508,0.12558424735616017,0.0030763685727405662,7.885142900835885,0.009668092445441534,10.152359192860883,0.05580970350046499,0.4926425702159407,0.014350037459367831,--,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,2.480629,1.834245,3.377809,1.451384,1.315727,1.5984,15.660182,15.040464,16.304902,1.57195,-0.24414,-0.529391,-0.006673,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,107.64145780923519,132.30114302261836,85.44438806231157,104.98652493068228,123.4035691262112,89.9341280864163,101.49035877074911,132.0192612511002,82.38812262454553,-9999.0,-9999.0,-9999.0,111.65798900009925,100.4879254259929,122.96304790628315,-9999.0,-9999.0,-9999.0,-1,0,1,1,1,1,11.075390596423174,1.4873279429062531
12190,5286866662748861824,349190364,12,108.41148269638849,0.02059544549123379,-61.84625771097835,0.021437183539583158,272.68886112637534,-21.18656376503478,158.0592925683342,-80.7546778478586,2.0747174608509646,0.02273260026055021,11.340532694695103,0.044302204644456125,-6.521047411790409,0.039428933438823095,29.056091362311236,0.21629806475264568,0.05886653810739517,-0.01949838548898697,-0.21381816267967224,0.022067366167902946,0.43624410033226013,0.13801121711730957,-0.2477557510137558,0.27566611766815186,-0.2197244018316269,0.016878072172403336,7.076000213623047,7.572000026702881,6.9019999504089355,9.24569320678711,9.85289478302002,8.546380043029785,0.03382591048485557,33.75,0.83,4.073,0.012,31.8,1.54,3.98713,0.224086,35.77,1.95,4.08,0.03,33.77333450317383,2.6197328567504883,4.046710014343262,0.22640347480773926,3,1,-9999.0,-9999.0,4708,189,-0.24899999797344208,0.19200000166893005,0.16422767223816187,0.0011238774944455077,6.624518498988943,0.01263829315631293,9.226013871741458,0.009382083407011521,0.2957864418424323,0.003923683092207697,--,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,11.532185,8.173209,15.834732,0.920855,0.852026,1.00919,9.982634,9.629962,10.35712,0.80359,0.471669,0.347666,0.582202,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,47.11443720995272,63.758216454569904,34.78335650182146,50.390176249912116,61.080050826057004,40.50310101206939,54.903054704012035,68.30240575562087,43.887895573881856,-9999.0,-9999.0,-9999.0,48.071945513163065,43.54816638425638,52.683076494167565,-9999.0,-9999.0,-9999.0,-1,0,1,1,1,1,29.540903028016515,2.6336353649773834
4647,5287065987888431104,348956767,13,106.20550029833666,0.021669966210577166,-61.51065862078224,0.02230057600582765,272.00867994025515,-22.08547227381476,152.04850144663536,-81.33240764294305,1.9724144920706925,0.022679949493845743,4.919306016319717,0.055227720032356854,-5.730554898886865,0.04416523768832575,19.560155313800063,1.9139473314248896,0.019219400361180305,0.03627883642911911,0.11647488921880722,0.0432119183242321,0.26163429021835327,0.03539120405912399,-0.12341897189617157,-0.14051251113414764,-0.08794135600328445,-0.04991143196821213,7.000999927520752,7.609000205993652,6.848999977111816,9.343608856201172,9.996914863586426,8.610234260559082,0.0324949445759885,34.67,0.82,4.065,0.01,35.43,2.03,4.04897,0.0379897,33.7,1.76,4.04,0.09,34.599998474121094,2.809074640274048,4.051323413848877,0.09819988161325455,3,1,-9999.0,-9999.0,4575,139,0.6769999861717224,0.164000004529953,0.14195858427246433,0.001860197881761616,7.226034541255507,0.04697547773672017,9.611892962670021,0.0918121849329756,0.21841743839405328,0.007088321932621489,--,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,6.28539,5.053001,7.626481,1.187193,1.114538,1.272356,10.899751,10.723934,11.159237,5.64768,0.50157,0.44597,0.551649,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,49.05093900673814,58.30452081482095,40.40890026413021,46.30879873698209,52.5280291347207,39.609933675727696,44.51060104892415,54.71587158291562,36.68151468950231,-9999.0,-9999.0,-9999.0,51.74513256547934,48.01554632067656,55.963121558502166,-9999.0,-9999.0,-9999.0,-1,0,1,1,1,1,24.0494529410987,2.5313587980344607
857,5287120271978181376,349055681,13,107.27130992222285,0.018855307264041204,-61.220773567780846,0.02878638004095577,271.8708683640988,-21.512306974550892,152.89892116547193,-80.76022651698109,0.9699358266820438,0.022091763753277132,-9.488320824640672,0.04165191405533458,7.337394737745169,0.05524837781984972,-4.585881733706976,2.389425940049227,0.1534038931131363,0.05195534601807594,-0.16379286348819733,-0.12358957529067993,0.3002907633781433,-0.03776345029473305,-0.5642666816711426,0.20497103035449982,-0.03438783809542656,0.09472636878490448,8.531000137329102,9.086999893188477,8.373000144958496,10.700244903564453,11.287312507629395,9.998957633972168,0.03762001977026815,36.86,0.85,4.184,0.012,36.83,1.555,4.07279,0.0752011,36.37,2.01,3.97,6.13,36.686668395996094,2.67966890335083,4.075596809387207,6.1304731369018555,3,1,2.4634299219004054,0.11006873590913309,4596,143,-1.1419999599456787,0.1679999977350235,0.22709524649469182,0.008996280835737405,8.146976500422825,0.0018552745531383863,12.933460511862632,0.24711670592050528,0.7639289385706042,0.027031914809638735,--,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,5.499245,4.14832,7.266101,1.039052,0.956778,1.133125,10.083495,9.765108,10.417914,11.27275,0.277996,0.137251,0.431971,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,52.254716644791415,63.53396129503959,42.54131582275177,47.711752197357924,55.748390213653984,39.78915282459227,114.43063685881957,15291.136637846677,1.602587008045146,51.4331819851983,45.57856290514859,58.12132348094582,55.670903943411965,51.344394351607704,60.97198849421592,-9999.0,-9999.0,-9999.0,-1,0,1,1,1,1,25.33680846530778,2.8905169240866826
751,5287150409765989632,349152250,13,108.09577815562633,0.022017031951820795,-61.00291777721157,0.02281375071565648,271.7794569248632,-21.066384571524054,153.5673366549729,-80.31972843320008,1.2466826072346124,0.02364994748038419,-3.357165672224966,0.0452496123077145,-1.7561797615079358,0.0452625910247239,24.58331808055498,4.171760776014392,-0.010782226920127869,0.017492620274424553,-0.19710715115070343,0.06558454036712646,0.27206966280937195,0.12951982021331787,-0.13283789157867432,0.2779141068458557,-0.1068100780248642,-0.11605949699878693,7.896999835968018,8.472000122070312,7.74399995803833,10.271536827087402,10.93358325958252,9.522736549377441,0.03960912357104364,29.51,0.71,3.519,0.007,26.78,2.29,3.44238,0.135129,28.23,1.8,3.46,0.6,28.1733341217041,2.998032569885254,3.4737932682037354,0.6150681376457214,3,1,-9999.0,-9999.0,4551,113,0.36800000071525574,0.15800000727176666,0.12131893761743881,0.006488718576257602,7.461162812973029,0.11841562939250316,9.521220547512518,0.2829226905918185,0.4230307970494099,0.018789503961489262,--,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,9.163329,6.593436,10.572729,1.052811,1.003615,1.179296,11.660912,11.329212,12.133069,0.2989,0.417452,0.244421,0.582271,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,54.567043103874155,68.0039950664302,40.54326809571984,57.7910495984495,65.14489348045085,50.37316667701765,56.520607510853885,125.65600053478394,30.081075538076863,-9999.0,-9999.0,-9999.0,56.82867053991754,52.63300049423636,60.7253612762762,-9999.0,-9999.0,-9999.0,2,2,1,1,1,1,22.922796499041272,1.7652047949675804
11632,5287350108566291968,349786575,12,113.22360655635468,0.02332727515274695,-65.3876860162054,0.02921435993144469,277.02096281288425,-20.35729558893805,183.65462737295533,-80.52833194565885,1.5526284701141049,0.025928862746597274,-6.49168665498995,0.04521897202035494,2.6642513661631133,0.05255872040831173,41.410812477185075,0.250773038008239,-0.12098541855812073,0.003840615041553974,-0.3308364450931549,0.09433392435312271,0.41470611095428467,0.14707547426223755,-0.4356859624385834,0.16733549535274506,-0.036406099796295166,-0.09100047498941422,7.771999835968018,8.381999969482422,7.616000175476074,10.186421394348145,10.852194786071777,9.432413101196289,0.039788537118782795,39.16,0.87,4.32,0.005,39.2,1.315,4.30487,0.0623353,39.63,1.87,4.29,0.31,39.33000183105469,2.4460222721099854,4.304956436157227,0.3162446618080139,3,1,2.6018797283775204,0.10995665047827488,4548,155,-0.10100000351667404,0.17800000309944153,0.07020480022358011,0.0008963308372747433,7.2029322387169135,0.015683512278143574,8.288765852877544,0.00471760653054254,0.41691238300322375,0.0076660583866015874,--,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,6.892171,5.25472,9.003206,1.114101,1.025963,1.211696,10.00059,9.690537,10.326343,2.15935,0.424336,0.340386,0.646919,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,44.347305207417165,52.19985584432652,37.40906863756566,43.20542048245739,52.059058758984165,36.72438955918902,46.339952455992396,67.59978009579824,33.40674590143814,38.79826302674077,35.22111799273483,43.73098123237241,42.92536058533764,39.76475263659118,46.35979735900982,-9999.0,-9999.0,-9999.0,-1,0,1,1,1,1,30.802329301971653,3.6741415944052065
11712,5287585782011768448,349573765,13,111.62173120714068,0.02249417851143698,-65.0443401271051,0.02195608973318516,276.4276394216388,-20.867549183641863,180.28561403622564,-81.05601781382559,1.4222087916285358,0.02236028340257883,8.371695610045485,0.0536209944327844,21.88956271331901,0.043122981255735014,22.967327812297484,0.21121526226636536,-0.06274127215147018,0.01707935333251953,-0.25009793043136597,0.1539757251739502,0.3336738348007202,0.14259950816631317,-0.20689822733402252,-0.05233244225382805,-0.04365817457437515,-0.1158333271741867,7.665999889373779,8.244000434875488,7.498000144958496,9.977877616882324,10.610252380371094,9.24789810180664,0.04519482862212172,35.73,0.82,4.05,0.011,35.45,1.42,4.04819,0.0497566,35.25,3.57,3.64,0.64,35.47666549682617,3.928574800491333,3.9127299785614014,0.6420254707336426,3,1,-9999.0,-9999.0,4704,154,-0.4309999942779541,0.17299999296665192,0.11171695129125633,0.0020790841776094013,6.772847470367482,0.01995277120190231,8.474818073741147,0.012981548586084024,0.9965939926577138,0.02259507381161624,2M07262918-6502398,-0.10443154722452164,0.007415729574859142,0.09286369383335114,0.010354846715927124,2.4102964401245117,0.03816623613238335,4792.31689453125,85.06073760986328,4.610538,3.43577,6.2192,1.184013,1.078816,1.300483,10.715063,10.399049,11.082082,0.87132,0.42684,0.122952,0.576525,5.092758,2.652926,7.028703,1.195476,1.070367,1.477068,10.858708,10.497675,11.821624,1.03895,56.24740611658872,70.0010004394404,47.04438371421031,57.48317950408044,67.22643227605124,48.366197224117236,86.3484000501853,177.20241246625477,41.38151827711087,-9999.0,-9999.0,-9999.0,60.023052554249944,54.43808698498443,65.3528902755145,59.52207761456823,56.07814213393198,63.303666028881175,-1,0,1,1,0,1,23.808340329795303,2.4696343901138214
11790,5287668417182952192,349910133,13,113.97512229105479,0.026111951843850508,-64.59550086179947,0.026728937605125774,276.3593891841609,-19.772222041246355,179.89046333524067,-79.96075267237927,1.0076704452291037,0.024014244996747574,-3.5026875573348546,0.05862074099721358,8.435605001193304,0.053171408643039694,28.587997349636243,0.20346392566891952,-0.15945595502853394,-0.06553548574447632,-0.45855093002319336,0.23215427994728088,0.2942628562450409,0.28146710991859436,-0.4931388199329376,0.16891460120677948,-0.01855454593896866,-0.234696164727211,8.418999671936035,8.930999755859375,8.269000053405762,10.66257381439209,11.281760215759277,9.9382963180542,0.05003905105079445,41.88,0.89,4.382,0.009,41.27,1.975,4.3626,0.0644429,42.85,2.2,4.41,0.16,42.0,3.0875110626220703,4.384866714477539,0.1727248877286911,3,1,-9999.0,-9999.0,4790,133,-0.054999999701976776,0.16899999976158142,0.021552345232362796,0.0013434518904023463,7.77868486892276,0.014627020668333213,8.122595297214058,0.011136347125321855,0.3205397627425008,0.009204926692890136,--,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,3.436306,2.945708,3.97311,1.367897,1.295545,1.454656,10.85394,10.685909,11.064194,1.00221,0.357294,0.249997,0.472795,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,63.02372811639408,75.37453813311835,52.84533588138566,63.11924632692358,71.54954023710289,55.41402831624318,62.420853462149324,76.73312733198622,47.75091056463035,-9999.0,-9999.0,-9999.0,61.198106295678855,56.32113678190576,65.78491007485063,-9999.0,-9999.0,-9999.0,-1,0,1,1,1,1,25.91553739834499,3.1916539655052247
11730,5287694354487930368,350143311,12,115.48903074363585,0.01823720961114499,-64.2898224495994,0.022951380139306646,276.3258184850712,-19.051826295962623,179.72873846581845,-79.2402519495451,1.6269384754147478,0.02068666629222498,-10.41001697812007,0.04025202503544542,1.1539202479844144,0.058652028130796646,-5.661016710222871,0.2695766091181757,0.1012941375374794,-0.07387568056583405,-0.006545558106154203,-0.008251575753092766,0.05999038368463516,0.04293962940573692,-0.14975738525390625,0.12395255267620087,0.10955560952425003,-0.12045629322528839,8.293999671936035,8.880000114440918,8.135000228881836,10.665913581848145,11.319405555725098,9.918146133422852,0.04345852218981731,67.41,1.34,6.673,0.011,67.53,2.105,6.69584,0.0566871,66.24,2.94,6.56,0.5,67.05999755859375,3.8561930656433105,6.642946720123291,0.5033233761787415,3,1,-9999.0,-9999.0,4656,108,-0.09300000220537186,0.15700000524520874,0.19652379413434679,0.001431338171602306,8.048521083617345,0.0010117764604968826,11.984917451085003,0.03618258974881705,0.41016688724214856,0.00915890180924056,--,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,9.38279,7.657089,11.542927,1.029506,0.961746,1.099814,7.291919,7.114945,7.468222,0.90349,1.296441,1.1575,1.438466,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,25.94073144024703,29.37022971023964,22.47786750791981,26.277832300708955,29.188442541363813,23.192202067183437,27.47107044495819,38.17970901146353,20.40764159674519,-9999.0,-9999.0,-9999.0,24.570515877036485,23.106853181167676,26.27904785244298,-9999.0,-9999.0,-9999.0,-1,0,1,1,1,1,55.91595469397192,4.866530346707698
11736,5287849080687176704,382517791,12,117.51932281644171,0.025379449907261712,-64.09209243065344,0.025483187585388988,276.51679416383195,-18.164356007328543,180.64828627732504,-78.35228280552101,0.9558809401895927,0.027075418029441214,-3.276487919138765,0.054617417638683476,14.496301823711963,0.044560542849168605,36.885392565907466,0.5968083631099602,-0.05906392261385918,-0.007588863372802734,-0.15828925371170044,0.021799925714731216,0.42207273840904236,0.11007396131753922,-0.227876216173172,0.21875880658626556,-0.08407064527273178,-0.05137654021382332,8.704000473022461,9.277999877929688,8.585000038146973,10.839783668518066,11.424995422363281,10.143026351928711,0.047582244636992885,65.08,1.28,6.147,0.026,66.08,6.595,6.16352,0.0712454,65.97,6.16,6.08,4.28,65.70999908447266,9.114714622497559,6.130173206329346,4.280672073364258,3,1,2.77384538620383,0.1790017478445182,4910,136,0.054999999701976776,0.16300000250339508,0.13173111999627507,0.00325143530711601,6.549421171699635,0.03699091261441323,8.543837352523603,0.035795361627791955,0.38032875474455063,0.013708553643117155,--,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.247473,1.100601,1.301747,1.975892,1.910345,2.097514,9.820934,9.68683,10.024982,0.26919,0.441491,0.298254,0.775454,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,45.2474576700297,57.00413256348753,34.01880010648634,44.810166894319394,51.22805793101838,38.69024914347395,54.98120630167581,9199.375313057226,4.985149528873498,51.979557552137315,47.45195120437947,56.73841914008945,52.84531908548354,48.41567019752547,57.604736640300644,-9999.0,-9999.0,-9999.0,-1,0,1,1,0,1,30.391506703722705,3.6440544141692897
